"features_geometry_coordinates_0","features_geometry_coordinates_1","features_geometry_type","features_properties_city","features_properties_date","features_properties_description","features_properties_source","features_properties_source_href_0","features_properties_source_href_1","features_properties_source_href_2","features_properties_source_href_3","features_properties_state","features_properties_title","features_type"
"12.5998751396","50.8752752491","Point","Waldenburg","26.01.2016","Bei der Ankuft drei geflüchteter Familien zogen laut Polizei mehrere Personen mit einem Megafon durch die Straße und riefen rassistische Parolen. Der Staatsschutz ermittelt wegen Volksverhetzung.","Freie Presse","http://www.freiepresse.de/LOKALES/ZWICKAU/HOHENSTEIN-ERNSTTHAL/Ankunft-von-Protesten-begleitet-artikel9419883.php","","","","Sachsen","Kundgebung/Demo","Feature"
"13.3386569006","51.3318229851","Point","Zeithain","25.01.2016","Eine Gruppe von Asylsuchenden wurden am Nachmittag angegriffen. Die Polizei ermittelt wegen gefährlicher Körperverletzung. Laut Sächsischer Zeitung hatten zunächst zwei Männer die Asylsuchenden rassistische beleidigt. Daraufhin sei es zu einem lautstarken Streit gekommen. Nachdem sich die beiden Männer zunächst entfernt hatten, sollen sie wenig später mit Verstärkung zurückgekehrt sein. Zu sechst sollen sie auf die Asylsuchenden zugestürmt sein, bewaffnet mit Baseballschlägern, Bierflaschen und einem Samuraischwert. Dabei sollen sie laut ""MOPO24"" neben weiteren rassistischen Beleidigungen auch ""kill you"" gerufen haben. Die Asylsuchenden konnten entkommen, einer von ihnen wurde jedoch durch einen Schlag mit einem Baseballschläger am Rücken verletzt.","MOPO24, Sächsische Zeitung","https://mopo24.de/nachrichten/zeithain-dresden-ueberfall-auf-asylbewerber-neonazis-43127","http://www.sz-online.de/sachsen/angriff-mit-samurai-schwert-3307250.html","","","Sachsen","Tätlicher Übergriff/Körperverletzung","Feature"
"11.5756568314","48.1372193152","Point","München","25.01.2016","Ein Teilnehmer einer PEGIDA-Demonstration hat ein Kamerateam des Bayerischen Rundfunks angegriffen und dabei eine Kamera beschädigt.","BR","http://www.br.de/mediathek/video/sendungen/quer/160128-quer-pegida-102.html","","","","Bayern","Kundgebung/Demo","Feature"
"14.7146116573","51.9504393831","Point","Guben","25.01.2016","Ein 16-jähriger Asylsuchender wurde an einer Supermarktkasse von einem gleichaltrigen Jugendlichen beleidigt, geschlagen und zu Boden getreten.","Berliner Zeitung","http://www.berliner-zeitung.de/polizei/polizeireport-berlin-fuer-den-26-01-2016-16-jaehriger-greift-gleichaltrigen-fluechtling-an-,10809296,33614050.html","","","","Brandenburg","Tätlicher Übergriff/Körperverletzung","Feature"
"8.54134069343","52.0115347023","Point","Bielefeld","25.01.2016","Zwei 16-jährige Asylsuchende standen gegen 22:00 Uhr vor einem Hotel. Auf der gegenüberliegenden Straßenseite tauchten drei junge Männer auf. Sie gingen auf die Asylsuchenden zu und sprachen sie auf Englisch an. Unvermittelt griff einer der Männer die Jugendlichen laut Polizei mit einem ""Reizstoffspray"" an. Die beiden konnten sich in die Lobby des Hotels flüchten und wurden später im Krankenhaus ambulant versorgt. Die Angreifer flüchteten unerkannt.","Polizei Bielefeld","http://www.presseportal.de/blaulicht/pm/12522/3238105","","","","Nordrhein-Westfalen","Tätlicher Übergriff/Körperverletzung","Feature"
"7.33500844828","51.4369901988","Point","Witten","25.01.2016","In der Nacht brannte ein als Asylunterkunft geplantes Holzhaus. Obwohl die Feuerwehr versuchte, ein Übergreifen der Flammen zu verhindern, geriet auch ein benachbartes Haus in Brand. In etwa einer Woche sollten in die beiden Gebäude 25 Asylsuchende einziehen. Bereits im September 2015 hatten Unbekannte in einer geplanten Asylunterkunft in Witten Feuer gelegt.","WAZ","http://www.derwesten.de/staedte/witten/feuer-in-geplanter-fluechtlingsunterkunft-in-witten-id11493308.html","","","","Nordrhein-Westfalen","Brandanschlag","Feature"
"7.11564739023","49.2783237009","Point","St. Ingbert","25.01.2016","Unbekannte haben eine ehemalige Schulturnhalle, die für die Unterbringung von Asylsuchenden vorgesehen ist, beschädigt. Die Ermittler stellten ""27 kreisförmige Beschädigungen an der Außenseite eines größeren Glaselements"" fest. Es sei davon auszugehen, dass die Scheibe mit Steinen beworfen oder mit Schleudern oder Luftdruckwaffen beschossen wurde. Der genau Tatzeitpunkt ist unklar.","Mittelrhein Tagblatt","http://www.mittelrhein-tageblatt.de/sankt-ingbert-nach-sachbeschaedigung-an-schulturnhalle-in-der-karl-uhl-str-sucht-die-polizei-zeugen-20074","","","","Saarland","Sonstige Angriffe auf Unterkünfte","Feature"
"12.4974798081","48.6293209044","Point","Dingolfing","24.01.2016","Etwa 400 Menschen versammelten sich zeitweise zu einer nicht angemeldeten Kundgebung, die sich gegen vermeintliche Gewalt gegen Frauen durch Geflüchtete richtete. Offenbar waren sie entsprechenden Aufrufen gefolgt, die in den vergangenen Tagen vor allem über Facebook sowie über Kettenbriefe per SMS und whatsapp verbreitet wurden. Insbesondere die vermeintliche Vergewaltigung einer 13-Jährigen in Berlin-Marzahn brachte deutschlandweit Demonstrierende auf die Straße, ","Mittelbayerische Zeitung","http://www.mittelbayerische.de/bayern/niederbayern-nachrichten/russlanddeutsche-gegen-fluechtlinge-21764-art1334157.html","","","","Bayern","Kundgebung/Demo","Feature"
"8.346513458","51.6756447459","Point","Lippstadt","24.01.2016","Etwa 150 Personen beteiligten sich an einer nicht angemeldeten Demonstration, die sich gegen die vermeintliche Verheimlichung einer angeblichen Vergewaltigung einer 13-Jährigen aus Berlin-Marzahn durch einen Asylsuchenden richtete. Die Polizei hat die angebliche Vergewaltigung längst dementiert. Deutschlandweit war es dennoch ","Der Patriot- Lippstädter Zeitung","http://www.derpatriot.de/Demo-am-Lippstaedter-Rathaus-9f8cd997-97d5-4445-aa1a-1cd436c2097e-ds","","","","Nordrhein-Westfalen","Kundgebung/Demo","Feature"
"12.587802021","51.2776095456","Point","Naunhof","24.01.2016","Unbekannte haben in Naunhof offenbar eine Reihe von Straftaten begangen, die sich gegen Asylsuchende und ihre Unterstützer richten. Der oder die Täter warfen am frühen Morgen mit Pflastersteinen eine Scheibe im Wohnhaus des Linke-Politikers Michael Eichhorn ein. Eichhorn, der für die Partei im Stadtrat von Naunhof sitzt, wurde nach eigener Aussage von einem der Steine nur knapp verfehlt. An einer Wand des Wohnhauses hinterließen die Täter die Botschaft ""Handeln statt zuschauen"". Dieselbe Parole fand sich auch an einer im Bau befindlichen sowie einer bereits bewohnten Asylunterkunft. In der Pension ""Paulchen"", die zurzeit für die anschließende Nutzung als Asylunterkunft umgebaut wird, warfen die Täter ebenfalls mehrere Scheiben ein.","mdr","http://www.mdr.de/nachrichten/politik/inland/angriff-linke-und-asylunterkunft-naunhof-100_zc-3f63034c_zs-3c198053.html","","","","Sachsen","Sonstige Angriffe auf Unterkünfte","Feature"
"11.425432381","48.7621492579","Point","Ingolstadt","24.01.2016","Bis zu 800 Menschen versammelten sich zeitweise zu einer nicht angemeldeten Kundgebung, die sich gegen vermeintliche Gewalt gegen Frauen durch Geflüchtete richtete. Offenbar waren sie entsprechenden Aufrufen gefolgt, die in den vergangenen Tagen vor allem über Facebook sowie über Kettenbriefe per SMS und whatsapp verbreitet wurden. Insbesondere die vermeintliche Vergewaltigung einer 13-Jährigen in Berlin-Marzahn brachte deutschlandweit Demonstrierende auf die Straße, ","Mittelbayerische Zeitung","http://www.mittelbayerische.de/bayern/niederbayern-nachrichten/russlanddeutsche-gegen-fluechtlinge-21764-art1334157.html","","","","Bayern","Kundgebung/Demo","Feature"
"6.98468699741","51.8963485935","Point","Velen","24.01.2016","In der Nacht von Samstag auf Sonntag warfen Unbekannte einen Stein durch ein Fenster im Erdgeschoss einer Asylunterkunft. Der Stein durchschlug die Scheibe und traf eine Person, die jedoch nicht verletzt wurde. Ein weiterer Bewohner aus dem Obergeschoss konnte die Täter auf Fahrrädern fliehen sehen.","Polizei Münster","http://www.presseportal.de/blaulicht/pm/11187/3233518","","","","Nordrhein-Westfalen","Sonstige Angriffe auf Unterkünfte","Feature"
"13.3104473058","48.4023474423","Point","Pocking","24.01.2016","Etwa 40 Menschen versammelten sich zu einer nicht angemeldeten Kundgebung, die sich gegen vermeintliche Gewalt gegen Frauen durch Geflüchtete richtete. Offenbar waren sie entsprechenden Aufrufen gefolgt, die in den vergangenen Tagen vor allem über Facebook sowie über Kettenbriefe per SMS und whatsapp verbreitet wurden. Insbesondere die vermeintliche Vergewaltigung einer 13-Jährigen in Berlin-Marzahn brachte deutschlandweit Demonstrierende auf die Straße, ","Mittelbayerische Zeitung","http://www.mittelbayerische.de/bayern/niederbayern-nachrichten/russlanddeutsche-gegen-fluechtlinge-21764-art1334157.html","","","","Bayern","Kundgebung/Demo","Feature"
"12.5876883699","51.2776518505","Point","Naunhof","24.01.2016","Unbekannte haben in Naunhof offenbar eine Reihe von Straftaten begangen, die sich gegen Asylsuchende und ihre Unterstützer richten. Der oder die Täter warfen am frühen Morgen mit Pflastersteinen eine Scheibe im Wohnhaus des Linke-Politikers Michael Eichhorn ein. Eichhorn, der für die Partei im Stadtrat von Naunhof sitzt, wurde nach eigener Aussage von einem der Steine nur knapp verfehlt. An einer Wand des Wohnhauses hinterließen die Täter die Botschaft ""Handeln statt zuschauen"". Dieselbe Parole fand sich auch an ","mdr","http://www.mdr.de/nachrichten/politik/inland/angriff-linke-und-asylunterkunft-naunhof-100_zc-3f63034c_zs-3c198053.html","","","","Sachsen","Sonstige Angriffe auf Unterkünfte","Feature"
"12.4983458811","48.6310476","Point","Dingolfing","24.01.2016","Etwa 400 Menschen versammelten sich zeitweise zu einer nicht angemeldeten Kundgebung, die sich gegen vermeintliche Gewalt gegen Frauen durch Geflüchtete richtete. Offenbar waren sie entsprechenden Aufrufen gefolgt, die in den vergangenen Tagen vor allem über Facebook sowie über Kettenbriefe per SMS und whatsapp verbreitet wurden. Insbesondere die vermeintliche Vergewaltigung einer 13-Jährigen in Berlin-Marzahn brachte deutschlandweit Demonstrierende auf die Straße, ","Mittelbayerische Zeitung","http://www.mittelbayerische.de/bayern/niederbayern-nachrichten/russlanddeutsche-gegen-fluechtlinge-21764-art1334157.html","","","","Bayern","Kundgebung/Demo","Feature"
"8.34733188025","51.6745335931","Point","Lippstadt","24.01.2016","Etwa 150 Personen beteiligten sich an einer nicht angemeldeten Demonstration, die sich gegen die vermeintliche Verheimlichung einer angeblichen Vergewaltigung einer 13-Jährigen aus Berlin-Marzahn durch einen Asylsuchenden richtete. Die Polizei hat die angebliche Vergewaltigung längst dementiert. Deutschlandweit war es dennoch ","Der Patriot- Lippstädter Zeitung","http://www.derpatriot.de/Demo-am-Lippstaedter-Rathaus-9f8cd997-97d5-4445-aa1a-1cd436c2097e-ds","","","","Nordrhein-Westfalen","Kundgebung/Demo","Feature"
"14.0104235465","53.63111885","Point","Torgelow","24.01.2016","Fünf junge Männer hielten am frühen Morgen mit dem Auto vor einer Asylunterkund und skandierten lautstark rassistische Parolen.","Polizeipräsidium Neubrandenburg","http://www.presseportal.de/blaulicht/pm/108747/3232706","","","","Mecklenburg-Vorpommern","Sonstige Angriffe auf Unterkünfte","Feature"
"13.4609016173","48.5736770243","Point","Passau","24.01.2016","Etwa 30 Menschen versammelten sich zu einer nicht angemeldeten Kundgebung, die sich gegen vermeintliche Gewalt gegen Frauen durch Geflüchtete richtete. Offenbar waren sie entsprechenden Aufrufen gefolgt, die in den vergangenen Tagen vor allem über Facebook sowie über Kettenbriefe per SMS und whatsapp verbreitet wurden. Insbesondere die vermeintliche Vergewaltigung einer 13-Jährigen in Berlin-Marzahn brachte deutschlandweit Demonstrierende auf die Straße, ","Mittelbayerische Zeitung","http://www.mittelbayerische.de/bayern/niederbayern-nachrichten/russlanddeutsche-gegen-fluechtlinge-21764-art1334157.html","","","","Bayern","Kundgebung/Demo","Feature"
"8.37823352712","51.9071193676","Point","Gütersloh","24.01.2016","Etwa 100 Menschen versammelten sich zu einer nicht angemeldeten Kundgebung, die sich gegen vermeintliche Gewalt gegen Frauen durch Geflüchtete richtete. ","Neue Westfälische","http://www.nw.de/lokal/kreis_guetersloh/guetersloh/guetersloh/20690236_Polizei-ermittelt-gegen-Demo-Organisatoren.html","","","","Nordrhein-Westfalen","Kundgebung/Demo","Feature"
"12.9619336001","48.8339455386","Point","Deggendorf","24.01.2016","Bis zu 200 Menschen versammelten sich zeitweise zu einer nicht angemeldeten Kundgebung, die sich gegen vermeintliche Gewalt gegen Frauen durch Geflüchtete richtete. Offenbar waren sie entsprechenden Aufrufen gefolgt, die in den vergangenen Tagen vor allem über Facebook sowie über Kettenbriefe per SMS und whatsapp verbreitet wurden. Insbesondere die vermeintliche Vergewaltigung einer 13-Jährigen in Berlin-Marzahn brachte deutschlandweit Demonstrierende auf die Straße, ","Mittelbayerische Zeitung","http://www.mittelbayerische.de/bayern/niederbayern-nachrichten/russlanddeutsche-gegen-fluechtlinge-21764-art1334157.html","","","","Bayern","Kundgebung/Demo","Feature"
"6.96081626594","50.9375517381","Point","Köln","24.01.2016","Im Anschluss an einer spontan angemeldete Kundgebung des rechtsradikalen Gruppierung ""Pro Köln"" wollten etwa mehrere hundert Menschen protestierend durch die Innenstadt ziehen. Die nicht-angemeldete Demonstration richtete sich gegen die vermeintliche Verheimlichung einer angeblichen Vergewaltigung einer 13-Jährigen aus Berlin-Marzahn durch einen Asylsuchenden richtete. Die Polizei hat die angebliche Vergewaltigung längst dementiert. Deutschlandweit war es dennoch ","Kölner Stadt-Anzeiger","http://www.ksta.de/koeln/-koeln-grosseinsatz-polizei-setzt-sote,15187530,33594722.html","","","","Nordrhein-Westfalen","Kundgebung/Demo","Feature"
"11.9696619113","51.4819725399","Point","Halle (Saale)","24.01.2016","Die Polizei musste vor dem Hotel ""Maritim"", in dem Asylsuchende leben, eine Gruppe von dreißig vermummten Hooligans einkesseln. In den Wochen zuvor machten Gerüchte die Asylsuchenden für Straftaten verantwortlich, die es nie gegeben hat. So kursierte etwa ","HalleSpektrum","http://hallespektrum.de/nachrichten/sport/polizei-grossaufgebot-zum-spiel-hfc-fcm-hooligans-am-maritim/200736/","","","","Sachsen-Anhalt","Sonstige Angriffe auf Unterkünfte","Feature"
"8.14915845879","52.0426002553","Point","Versmold","24.01.2016","Etwa 100 Menschen versammelten sich zu einer nicht angemeldeten Kundgebung, die sich gegen vermeintliche Gewalt gegen Frauen durch Geflüchtete richtete. ","Neue Westfälische","http://www.nw.de/lokal/kreis_guetersloh/guetersloh/guetersloh/20690236_Polizei-ermittelt-gegen-Demo-Organisatoren.html","","","","Nordrhein-Westfalen","Kundgebung/Demo","Feature"
"14.041600633","53.5515686806","Point","Viereck","24.01.2016","Unbekannte warfen Bierflaschen durch eine Fensterscheibe im Erdgeschoss einer Asylunterkunft und beschädigten die Haustür des Gebäudes. Dabei sollen die Angreifer rassistische Parolen gerufen haben.  ","Ostsee-Zeitung","http://www.ostsee-zeitung.de/Extra/Polizei-Report/Aktuelle-Beitraege/Fluechtlingswohnung-attackiert-Suche-nach-Taetern-erfolglos","","","","Mecklenburg-Vorpommern","Sonstige Angriffe auf Unterkünfte","Feature"
"9.94220443855","47.9772692361","Point","Ellwangen","24.01.2016","Etwa 500 Menschen demonstrierten unangemeldet gegen die örtliche Landeserstaufnahmestelle für Flüchtlinge (LEA). Vom Marktplatz aus zog die Menge","Schwäbische Zeitung, Webseite von Boris Reitschuster","http://www.schwaebische.de/region_artikel,-Nicht-angemeldete-Demo-vor-der-LEA-_arid,10380930_toid,290.html","http://reitschuster.de/index.asp?typ=&newsid=25063","","","Baden-Württemberg","Kundgebung/Demo","Feature"
"7.2773240546","51.829816205","Point","Dülmen","24.01.2016","Unbekannte haben Container, die bald von Geflüchteten bezogen werden sollen, mit rassistischen Parolen beschmiert. Der oder die Täter sprühten mit roter Farbe „Schützt unsere Frauen“, „Flüchtlinge raus aus Dülmen“ und „Wir wollen euch nicht“ auf die Container“.","Polizei Coesfeld","http://www.presseportal.de/blaulicht/pm/6006/3232828","","","","Nordrhein-Westfalen","Sonstige Angriffe auf Unterkünfte","Feature"
"12.2042573256","48.6909014309","Point","Ergoldsbach ","23.01.2016","Unbekannte haben die Einfahrt zu einer geplanten Asylunterkunft mit Hakenkreuzen, weiteren verbotenen, neonazistischen Symbolen sowie Parolen gegen Mitglieder der Bundesregierung beschmiert.","Antifaschistische Informations-, Dokumentations- und Archivstelle München e, . V.","https://www.aida-archiv.de/index.php/chronik/5346-23-24-januar-2015","https://www.aida-archiv.de/index.php/chronik/5346-23-24-januar-2015","","","Bayern","Sonstige Angriffe auf Unterkünfte","Feature"
"9.67737771412","50.551193219","Point","Fulda","23.01.2016","Ein 40-jähriger Asylsuchender aus dem Irak wurde in der Nacht vor einer Kneipe angegriffen. Die Polizei meldet, dass „Mitglieder eines Rockerclubs“ den Mann zu Boden stießen und anschließend auf ihn eintraten und ihr Opfer schlugen. Die Angreifer flüchteten in das naheliegende Clubhaus des Rockerclubs, wo die Polizei sieben Tatverdächtige festnehmen konnte.","Polizeipräsidium Osthessen","http://www.presseportal.de/blaulicht/pm/43558/3232588","","","","Hessen","Tätlicher Übergriff/Körperverletzung","Feature"
